BFE-nummer,BygningsID,EnhedsID,Status,Vejnavn,Nr,Etage,Dør,Postnr,By,Enhedens anvendelse,Enhedens samlede areal,Areal til beboelse,Areal til erhverv,Andet areal,Enhedens andel af fælles adgangsareal,Areal af åben overdækning,Areal af overdækket udestue,Åben tagterrasse areal,Fysisk areal til beboelse,Fysisk areal til erhverv,Antal værelser,Kilde til enhedens arealer,Toiletforhold,Badeforhold,Køkkenforhold,Godkendt tom bolig,Longitude,Latitude,Kommunekode,Ejendomsnummer
132803,15a95761-c31d-4a43-a43c-806eddc91694,b5cabf4d-8765-47dc-a7aa-d596b1a1992a,Opført,Elbagade,19,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  58   ,  58   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6132172","55,65368863",101,113140
134266,a4e969fb-286a-472d-b682-26a7ce672700,45c2983e-7248-4183-b3ea-b04ef730b3ea,Opført,Hessensgade,23,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  60   ,  60   , -, -, -, -, -,  1   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61604395","55,66489702",101,224864
108925,cfc9da34-ab33-43ae-87d0-505657e0e4c8,0c9c4462-7619-41af-aa12-40617e0d57f4,Opført,Ørestads Boulevard,63E,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  78   ,  78   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58229372","55,63276631",101,2563
140094,489fd941-af15-4415-b7de-e7469535bc8d,e1e30c2a-8ff0-40ea-ae02-cd434a64735e,Opført,Richard Mortensens Vej,77,3,1,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  58   ,  58   , -, -,  12   , -, -,  9   , -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57100923","55,61717968",101,8914
132461,e076f1f8-d777-437f-bccf-4aa9d564daba,e2665ab3-6191-4357-ac57-434360fdb158,Opført,Jansvej,1,2,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  50   ,  50   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61707276","55,6469749",101,271986
115106,89bc97a6-52df-4331-ac0a-166a3e01e523,93d8ecdb-ac7a-4200-a361-8b7fc74477ef,Opført,J.H. Deuntzers Gade,32,-,-,2300,København S,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",  142   ,  142   , -,  1   , -, -, -, -, -, -,5,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,5673772","55,65457893",101,15252
122884,edcc0b87-0118-42a3-93dd-15ad5e86693b,9264e40c-786f-4d70-9044-03367d8aac98,Opført,Tycho Brahes Allé,11,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  49   ,  49   , -, -,  8   , -, -,  3   , -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61130895","55,65545937",101,587495
136815,98e4bb66-38f8-4434-83e8-51908c9d3928,d3a6f3ef-14be-4099-b68e-82abfc3da818,Opført,Mellemforts Allé,6,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  61   ,  61   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62063225","55,66021489",101,374483
126873,915aa26f-eeca-451c-9486-f15d4a533343,03e17136-aee1-4f17-8a58-79fbdfa430b5,Opført,Holmbladsgade,48,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  88   ,  88   , -, -, -, -, -, -, -, -,4,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60725158","55,665136",101,233383
117847,0b9a510e-b4f2-47fb-bdcc-44caad064648,71a59b56-606e-4742-8bf1-9154d269bc36,Opført,C.F. Møllers Allé,64,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  92   ,  92   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57798695","55,63443127",101,3705
139159,489fd941-af15-4415-b7de-e7469535bc8d,be602cd1-5486-416c-80e0-0e2979c95bed,Opført,Robert Jacobsens Vej,62,7,3,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  89   ,  89   , -, -,  12   , -, -,  -   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57218415","55,61841841",101,8474
103341,19fba3e0-7a62-4d94-a4c9-974fb2ad652e,3e94bba3-7a05-41f2-bdc3-ac0020b8329d,Opført,Klaksvigsgade,7,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  106   ,  106   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58078755","55,66708598",101,714730
126905,13af1740-babd-4036-8f78-871213e1644c,6a3691f6-60c3-4a73-852b-b209fbc65df3,Opført,Badensgade,40,st,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  79   ,  79   , -,  74   , -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61271896","55,66402572",101,4770
421298,47c767ba-b92e-4511-85cc-b20204ceb7f3,047e24c8-9d99-4950-bfff-4810416a0541,Opført,Strandlodsvej,23E,5,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  86   ,  86   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,62498484","55,66533704",101,28936
103317,19fba3e0-7a62-4d94-a4c9-974fb2ad652e,4aef4daa-92bc-429d-801f-f3b957f120fb,Opført,Klaksvigsgade,3,6,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  79   ,  79   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58111579","55,66733697",101,712290
102763,067742bb-91f4-4f73-84a5-f7c1af853c21,d315c1fa-c9e9-4f15-a4d7-f011fa7ccd89,Opført,Svinget,22,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  70   ,  70   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59543205","55,66497058",101,854140
111595,7b3106af-ec06-4014-996a-6fa5de912323,9fdf7491-869d-47ba-a7a9-079c3b6bfc4c,Opført,Axel Heides Gade,8B,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  86   ,  86   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,56994232","55,66027312",101,2450
131966,d2f73c43-906d-4ac1-9a67-0c80b91fe03a,076a0fbf-376e-4677-a154-9eb3ea4ff340,Opført,Østrigsgade,34,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -,  -   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61526894","55,66281882",101,672514
111932,9b6be7e0-bfcb-4201-aebb-eed6dead3ad4,0de0c387-afb5-4e38-a510-4b28aae4837f,Opført,Drechselsgade,18,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  76   ,  76   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,56797473","55,65666463",101,30705
131303,ae8fc904-4060-4d9c-b841-4ae9254bf6f4,78e6cc5b-2426-4ed7-a66e-e08fbf6a7c8d,Opført,Spaniensgade,15A,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  100   ,  100   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60859364","55,66085941",101,2832
111586,7b3106af-ec06-4014-996a-6fa5de912323,8078b759-9ecb-4b31-b226-29040d49814e,Opført,Axel Heides Gade,8B,5,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  86   ,  86   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,56994232","55,66027312",101,2501
414912,f457b305-8a20-4e98-b28f-be13221e14b5,e2b8084a-c314-4370-9958-101bfdeabb58,Opført,Strandlodsvej,25D,5,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  107   ,  107   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,62515809","55,6659422",101,19169
140241,33edf6f0-419c-4400-bcba-761e278cf87c,1bc8dafd-b868-4c71-b658-3f61e80df8ed,Opført,Østerdalsgade,5,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  73   ,  73   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60255002","55,65514486",101,669300
122893,edcc0b87-0118-42a3-93dd-15ad5e86693b,05cfa38f-0b95-4e01-9e78-3262296a1349,Opført,Tycho Brahes Allé,13,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  49   ,  49   , -, -,  8   , -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6114603","55,65549321",101,587606
424416,a6fb93e4-919c-4af9-b67b-d77e0a588a00,0bbcb707-1692-4683-a9bf-5a252c24c313,Opført,Strandlodsvej,25K,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  95   ,  95   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,62429976","55,66564243",101,19547
126423,3bcdc967-2d5c-4fa5-9553-e813c044d8bd,46c2cffd-b39f-4453-8faa-3cac42feebc6,Opført,Halgreensgade,6,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  115   ,  115   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,60627286","55,66545856",101,12563
109316,cfc9da34-ab33-43ae-87d0-505657e0e4c8,612a36ef-6dce-478c-a329-7c88a0ff38a2,Opført,Ørestads Boulevard,63A,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  92   ,  92   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58153275","55,63285599",101,2606
133460,46e5fd22-243e-4375-b364-9f1143aecf00,958b0201-b88b-40ee-bbff-6991da670b9e,Opført,Reberbanegade,13,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  50   ,  50   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6051475","55,66220062",101,452409
136104,7377f580-b1cd-4a6d-abd6-ea82e2abf17c,4974927e-dabf-49e8-92a3-bbe852771332,Opført,Elbagade,71,5,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  49   ,  49   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61783059","55,65476935",101,113493
105873,bb1a20c4-dff7-42ef-9ab1-015722f6875a,ece1b353-844f-4d60-98db-77a384e2df5c,Opført,Anders Henriksens Gade,7,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  55   ,  55   , -, -, -, -, -,  2   , -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59979958","55,66428654",101,862089
135236,7bd5c1fb-6441-49c5-96e9-d28d3a82db77,ee5e3df8-cd75-430a-9897-619a8236f071,Opført,Ålandsgade,51,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60743474","55,66213639",101,682056
112313,f2fd197a-1cd9-4f67-b160-932eea7df8ae,94b58fef-795d-41a7-b673-1f8afbb4078d,Opført,Jens Otto Krags Gade,17,2,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  77   ,  77   , -, -, -, -, -,  4   , -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57018086","55,65890247",101,746020
134150,98d6c51e-43b0-4f20-bf95-a2069d9d4740,6bb65f13-66de-40f5-87a4-06618ac47ce0,Opført,Holmbladsgade,11,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  77   ,  77   , -, -, -, -, -,  -   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60299888","55,66452075",101,232956
101392,a25dee8c-2c91-4aa1-9167-d5ec35f66c7c,222d743e-6e6a-4464-8f56-02e420cba131,Opført,Under Elmene,18,5,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59880452","55,66529218",101,594920
140119,489fd941-af15-4415-b7de-e7469535bc8d,b160facc-ed86-44ad-8f90-3e7ca36dcfb9,Opført,Richard Mortensens Vej,77,8,p4,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  106   ,  106   , -, -,  12   , -, -,  -   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57100923","55,61717968",101,8939
133798,de0c0942-1143-499a-b3e3-9b7d56c879d8,79e2023b-fb04-4236-b831-9ce04908d200,Opført,Parmagade,42,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  51   ,  51   , -, -, -, -, -,  3   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61634482","55,65319428",101,429172
126457,ef5c4809-f3a9-40c3-8806-4871d74a85c9,0b750df2-9e9e-4297-9db7-da750975e2cf,Opført,Holmbladsgade,56,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  57   ,  57   , -, -, -, -, -,  7   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60898436","55,66545951",101,233669
101870,8c37010b-b629-4307-b8fa-ff1f1a634cc3,98c3c451-30ad-4cb3-902a-c056af3c28da,Opført,Bergthorasgade,15,1,4,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  44   ,  44   , -, -, -, -, -, -, -, -,1,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57837227","55,66501033",101,43223
101870,8c37010b-b629-4307-b8fa-ff1f1a634cc3,b2afe3db-e33d-4d2a-bba1-9cda7168ae9e,Projekteret,Bergthorasgade,15,1,4,2300,København S,-, -, -, -, -, -, -, -,  3   , -, -,-,Oplyst af teknisk forvaltning,-,-,-,-,"12,57837227","55,66501033",101,43223
424423,a6fb93e4-919c-4af9-b67b-d77e0a588a00,e24e92ee-a405-48f0-99e3-9d257712f938,Opført,Strandlodsvej,25G,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  101   ,  101   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,62452652","55,66575136",101,19530
133804,de0c0942-1143-499a-b3e3-9b7d56c879d8,d614d1a4-6d85-46b7-9fc2-9c337ca2e91c,Opført,Parmagade,42,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  45   ,  45   , -, -, -, -, -,  3   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61634482","55,65319428",101,429202
123858,d9056c75-8468-4c8b-aefb-9b5c81ec245e,7c2f52e0-84a8-4397-9a51-fdf8743b5ec5,Opført,Holmbladsgade,60,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  63   ,  63   , -, -,  8   , -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60993514","55,66565389",101,233901
123858,d9056c75-8468-4c8b-aefb-9b5c81ec245e,f5969f81-0d60-4fc3-95b9-aae9afc09992,Projekteret,Holmbladsgade,60,3,tv,2300,København S,-, -, -, -, -, -, -, -,  5   , -, -,-,-,-,-,-,-,"12,60993514","55,66565389",101,233901
126895,577988cb-d8ec-4fa3-a8b9-24b8ef401e5c,c7f2d1f0-48df-410e-9823-00f799c2d26d,Opført,Woltersgade,10,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60764092","55,66461857",101,651282
108861,cfc9da34-ab33-43ae-87d0-505657e0e4c8,31849b15-4a15-456c-93b8-ea508ff21213,Opført,Ørestads Boulevard,61C,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  80   ,  80   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58165371","55,63328236",101,2661
136678,7328e6bd-c300-4130-804b-414512332956,a9df4708-3ead-4d28-a605-5737798dd397,Opført,Florensvej,11,2,mf,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  26   ,  26   , -, -, -, -, -, -, -, -,1,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62142953","55,65762242",101,146391
102720,4a25e309-fa19-4b83-886a-b9f7514efc2d,07bfcbe9-7e9a-4fd7-83e3-6e05a09c4129,Opført,Thorshavnsgade,18,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  60   ,  60   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,579335","55,6678981",101,879526
135905,182447fa-4f3f-4588-ad99-33e8872b123e,307179e3-0e63-407b-afa5-66ec5da5cf70,Opført,Øresundsvej,144D,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  112   ,  112   , -, -, -, -, -,  13   , -, -,4,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62816886","55,66092453",101,675220
136016,f306859d-f019-4637-9e84-29fd48935c9e,24bc9760-78be-4056-ae0b-8e027db70d5b,Opført,Frankrigshusene,1,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  63   ,  63   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60849292","55,66232168",101,701425
127356,06e3c0d3-1846-4d1c-b914-b752598e7c82,87137c4d-1127-47e4-8fa7-1652b64ffd69,Opført,Ålandsgade,13,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  60   ,  60   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60534493","55,66401558",101,680045
